30.7061|108.4023:Wanzhou District|Chongqing|CN
39.8306|116.2499:Fengtai District|Beijing|CN
21.884|107.9967:Fangchenggang City|Guangxi|CN
48.0399|127.6804:|Heilongjiang|CN
30.6112|116.5956:Anqing City|Anhui|CN
34.64|50.8764:Qom|Qom|IR
31.6288|118.356:Ma'anshan City|Anhui|CN
45.1611|9.7014:Codogno|Lombardia|IT
49.7178|121.2179:Hulunbuir City|Inner Mongolia|CN
44.2435|115.5438:Xilingol League City|Inner Mongolia|CN
32.8204|130.4201:Kumamoto City|Kumamoto|JP
33.8869|35.5131:Beirut|Beirut|LB
49.5702|-123.0281:Fraser Valley|British Columbia|CA
35.1833|136.9:Nagoya City|Aichi Prefecture|JP
35.1795|140.1962:Katsuura|Chiba Prefecture|JP
36.7735|136.7721:|Ishikawa|JP
43.4115|142.3833:Nakafurano|Hokkaido|JP
42.8174|141.2409:Chitose|Hokkaido|JP
35.5667|139.3667:Sagamihara City|Kanagawa Prefecture|JP
31.7594|116.3151:Lu'an City|Anhui|CN
30.6882|118.8534:Xuancheng City|Anhui|CN
32.5454|118.1027:Chuzhou City|Anhui|CN
35.7813|128.58:|Daegu|KR
1.3749|103.8864:Hougang Street 91||SG
35.2026|129.0816:|Busan|KR
35.1345|126.8551:|Gwangju|KR
35.6987|127.1553:|North Jeolla|KR
36.5477|127.2392:|Sejong|KR
33.3846|126.5551:|Jeju|KR
35.6041|140.0213:Chiba City|Chiba Prefecture|JP
34.2332|135.0168:Wakayama City|Wakayama Prefecture|JP
29.9076|118.0713:Huangshan City|Anhui|CN
35.5832|119.1358:Rizhao City|Shandong|CN
36.7341|117.0851:Jinan City|Shandong|CN
35.3746|116.7332:Jining City|Shandong|CN
37.7197|128.2797:|Gangwon|KR
37.7015|128.8325:Gangneung|Gangwon|KR
35.5319|129.1935:Ulju|Ulsan|KR
41.7956|140.7435:Hakodate City|Hokkaido|JP
42.6517|141.5998:Tomakomai City|Hokkaido|JP
43.3237|145.5819:Nemuro City|Hokkaido|JP
43.803|143.8919:Kitami City|Hokkaido|JP
43.7715|142.381:Asahikawa City|Hokkaido|JP
43.1054|141.5319:Ebetsu|Hokkaido|JP
36.5532|119.0713:Weifang City|Shandong|CN
37.2418|116.6525:Dezhou City|Shandong|CN
45.1888|9.6905:Sesto Cremonese|Lombardia|IT
45.1909|9.7264:Pizzighettone|Lombardia|IT
45.2916|9.7785:Soresina|Lombardia|IT
45.537|9.2077:Sesto San Giovanni|Lombardia|IT
45.1113|9.4311:Pieve Porto Morone|Lombardia|IT
45.4608|11.7766:Mirano|Veneto|IT
45.5161|8.8459:San Raffaelle|Lombardia|IT
45.5158|8.8459:Milan|Lombardia|IT
45.1474|7.4435:Torino|Piemonte|IT
36.4576|115.8797:Liaocheng City|Shandong|CN
37.5021|117.827:Binzhou City|Shandong|CN
22.2826|114.1881:Tin Hau|Hong Kong|CN
42.7822|141.6869:New Chitose Airport|Hokkaido|JP
35.1534|115.6914:Heze City|Shandong|CN
29.0917|119.0546:Shilifeng Prison|Zhejiang|CN
36.6041|118.0508:Zibo City|Shandong|CN
36.4548|120.1436:Qingdao City|Shandong|CN
28.2276|113.1532:Changsha City|Hunan|CN
23.059|108.4629:Nanning City|Guangxi|CN
21.6767|109.328:Beihai City|Guangxi|CN
24.9501|109.371:Liuzhou City|Guangxi|CN
25.3587|110.5145:Guilin City|Guangxi|CN
23.3091|109.9982:Guigang City|Guangxi|CN
23.8571|109.4156:Laibin City|Guangxi|CN
22.1822|109.0235:Qinzhou City|Guangxi|CN
24.3618|111.3626:Hezhou City|Guangxi|CN
43.0656|141.3304:Sapporo City|Hokkaido|JP
43.5433|142.3359:Biei Town|Hokkaido|JP
43.402|142.5571:|Hokkaido|JP
43.1863|143.5339:Kushiro City|Hokkaido|JP
42.671|141.933:Iburi|Hokkaido|JP
43.4355|140.8623:Ishikari|Hokkaido|JP
23.9886|106.2863:Baise City|Guangxi|CN
23.4817|110.9909:Wuzhou City|Guangxi|CN
39.7228|118.3354:Tangshan City|Hebei|CN
35.6112|112.7069:Jincheng City|Shanxi|CN
31.93|118.8424:Nanjing City|Jiangsu|CN
26.6164|118.8683:Gutian County, Ningde City|Fujian|CN
41.2439|125.9869:Ji'an City, Tonghua City|Jilin|CN
35.1966|129.1641:Haeundae|Busan|KR
36.3513|103.6554:Lanzhou City|Gansu|CN
34.6497|105.7378:Tianshui City|Gansu|CN
32.6096|130.7456:|Kumamoto|JP
36.0781|103.8756:Chengguan District, Lanzhou City|Gansu|CN
34.108|105.0565:Lixian County, Longnan City|Gansu|CN
35.9647|103.7711:Qilihe District, Lanzhou City|Gansu|CN
35.6301|103.2798:Linxia Prefecture|Gansu|CN
1.3955|103.8934:Sengkang General Hospital||SG
60.17|24.94:Helsinki|Southern Finland|FI
42.0049|21.4225:Skopje||MK
37.386|-5.983:Seville|Andalusia|ES
41.8038|1.5309:|Catalonia|ES
28.3139|-17.0214:Tenerife|Canary Islands|ES
40.4291|-4.1856:Madrid||ES
39.9366|-0.1418:Villarreal|Valencian Community|ES
41.7327|1.9837:Barcelona|Catalonia|ES
55.1743|-124.9531:Interior Health Region|British Columbia|CA
29.3566|47.6127:||KW
35.8249|74.9806:|Gilgit-Baltistan|PK
24.8657|67.016:Karachi|Sindh|PK
40.6192|22.8925:Thessaloniki|Macedonia|GR
20.6311|56.1105:||OM
34.3419|62.2031:|Herat|AF
28.4234|2.6746:||DZ
48.6632|9.7175:Goppingen|Baden-Wurttemberg|DE
-34.9289|138.6011:Adelaide|South Australia|AU
1.3338|103.7432:Ng Teng Fong General Hospital||SG
47.2856|11.2387:Innsbruck|Tyrol|AT
51.4874|7.5662:|North Rhine-Westphalia|DE
-23.55|-46.6333:Sao Paulo||BR
50.9831|6.022:Gangelt, Heinsberg District|North Rhine-Westphalia|DE
45.0667|23.6833:Prigoria|Gorj|RO
37.4929|127.1853:|Gyeonggi|KR
35.301|128.2776:|South Gyeongsang|KR
46.2989|8.8083:|Ticino|CH
43.9391|12.461:||SM
25.7137|115.2745:Ganzhou City|Jiangxi|CN
-27.4678|153.0281:Brisbane|Queensland|AU
26.052|119.1789:Fuzhou City|Fujian|CN
1.3106|103.8469:KK Women's and Children's Hospital||SG
25.4518|118.8892:Putian City|Fujian|CN
37.5438|126.4911:|Incheon|KR
35.5465|129.3124:Jung|Ulsan|KR
69.6495|18.9525:Tromso||NO
42.1852|43.5106:||GE
22.3807|114.1324:Hong Kong|Hong Kong|CN
41.8598|140.6597:Hakodate|Hokkaido|JP
42.4384|142.3326:Shinhidaka|Hokkaido|JP
35.4607|139.234:Atsugi|Kanagawa Prefecture|JP
34.6217|135.5076:|Osaka|JP
36.136|138.0463:|Nagano|JP
35.7807|137.0564:|Gifu|JP
44.0266|144.2609:Okhotsk|Hokkaido|JP
43.6024|141.8419:Takikawa|Hokkaido|JP
42.9315|143.4289:Tokachi|Hokkaido|JP
41.815|139.952:Hiyama|Hokkaido|JP
42.2092|139.9074:Yakumo|Hokkaido|JP
41.733|140.2782:Kikonai|Hokkaido|JP
54.5942|-6.6789:|Northern Ireland|GB
54.37|-2.9521:||GB
33.3128|44.349:Baghdad||IQ
35.4667|44.3167:|Kirkuk|IQ
31.0528|43.7407:|Najaf|IQ
28.086|-17.3343:Valle Gran Rey, La Gomera|Canary Islands|ES
25.2114|118.2574:Quanzhou City|Fujian|CN
26.0391|50.5605:||BH
1.3216|103.8459:Tan Tock Seng Hospital||SG
45.328|14.4422:Rijeka||HR
45.8091|15.9818:Zagreb||HR
26.2696|50.6265:Bahrain International Airport||BH
13.7651|100.5362:Rajavithi Hospital||TH
37.5334|126.991:|Seoul|KR
36.3188|127.3786:|Daejeon|KR
36.9332|127.6174:Eumseong|North Chungcheong|KR
36.5268|126.8305:|South Chungcheong|KR
34.534|119.1325:Lianyungang City|Jiangsu|CN
32.1975|121.0053:Nantong City|Jiangsu|CN
31.5281|120.0767:Wuxi City|Jiangsu|CN
33.5234|120.1736:Yancheng City|Jiangsu|CN
33.7868|118.5202:Suqian City|Jiangsu|CN
32.5725|120.0575:Taizhou City|Jiangsu|CN
32.0164|119.4537:Zhenjiang City|Jiangsu|CN
18.3908|109.4197:Sanya City|Hainan|CN
-26.7431|153.1189:Biritinya|Queensland|AU
35.196|109.0307:Tongchuan City|Shaanxi|CN
33.6493|109.9016:Shangluo City|Shaanxi|CN
33.0928|107.1014:Hanzhong City|Shaanxi|CN
6.5201|3.3694:Lagos|Lagos|NG
41.7676|-4.7805:|Castilla y Leon|ES
40.5461|124.4043:Dandong City|Liaoning|CN
44.0|8.1667:Alassio|Liguria|IT
44.227|9.7324:La Spezia|Liguria|IT
40.3545|17.5003:Torricella|Puglia|IT
45.2167|9.6833:Castiglione d'Adda|Lombardia|IT
45.2872|9.8577:Soresina, Cremona|Lombardia|IT
45.15|9.7:San Rocco al Porto, Lodi|Lombardia|IT
45.6833|9.7167:Seriate, Bergamo|Lombardia|IT
46.3|10.2833:Grosio, Sondrio|Lombardia|IT
46.25|9.4:Val Chiavenna, Sondrio|Lombardia|IT
46.1833|9.9:Montagna, Sondrio|Lombardia|IT
45.6274|9.7709:|Lombardia|IT
24.5604|98.0846:Dehong Prefecture|Yunnan|CN
45.6668|11.8473:|Veneto|IT
44.5388|11.0177:|Emilia-Romagna|IT
45.6466|127.9588:Harbin City|Heilongjiang|CN
46.3561|124.699:Daqing City|Heilongjiang|CN
46.9008|126.6487:Suihua City|Heilongjiang|CN
47.7089|124.5514:Qiqihar City|Heilongjiang|CN
47.2681|132.2524:Jiamusi City|Heilongjiang|CN
43.4567|11.1251:|Toscana|IT
37.5912|14.1458:|Sicily|IT
46.6981|11.4176:Bolzano|Trentino-Alto Adige|IT
39.0227|115.1701:Baoding City|Hebei|CN
41.3532|117.5457:Chengde City|Hebei|CN
36.5538|114.5421:Handan City|Hebei|CN
43.9102|12.9133:Pesaro Urbino|Marche|IT
37.3288|112.962:Jinzhong City|Shanxi|CN
44.2663|8.709:|Liguria|IT
38.0647|113.4968:Yangquan City|Shanxi|CN
38.9258|99.8806:Zhangye City|Gansu|CN
31.1177|109.8962:Wushan County|Chongqing|CN
43.2263|118.8826:Chifeng City|Inner Mongolia|CN
39.4231|108.6337:Ordos City|Inner Mongolia|CN
22.1589|113.5611:|Macau|CN
41.2167|14.4167:Caserta, Ruviano|Campania|IT
40.6833|14.7667:Salerno|Campania|IT
42.2298|13.8547:|Abruzzo|IT
35.9557|106.1836:Guyuan City|Ningxia|CN
-33.7772|151.1241:Macquarie Park|New South Wales|AU
21.9314|100.9477:Xishuangbanna Prefecture|Yunnan|CN
39.9064|113.7186:Datong City|Shanxi|CN
36.2283|111.3768:Linfen City|Shanxi|CN
37.6836|111.2616:Luliang City|Shanxi|CN
39.6198|112.6405:Shuozhou City|Shanxi|CN
40.845|14.2583:Naples|Campania|IT
46.6591|9.6302:|Graubuenden|CH
47.4113|8.1591:|Aargau|CH
46.2|6.15:Geneva||CH
49.326|10.8462:Middle Franconia|Bavaria|DE
51.55|5.0833:Tilburg||NL
59.4372|24.7453:Tallinn||EE
57.7828|14.1606:Jonkoping||SE
59.8581|17.6447:Uppsala||SE
57.7|11.9667:Gothenburg||SE
58.217|11.7334:Vastra Gotaland||SE
59.3294|18.0686:Stockholm||SE
47.3667|8.55:Zurich||CH
47.5547|7.5906:Basel|Basel|CH
31.4711|35.0153:||IL
47.6568|23.5822:Maramures||RO
45.7597|21.23:Timisoara||RO
59.9148|10.7542:Oslo||NO
59.9383|10.5067:Baerum||NO
55.9333|23.3167:Siauliai||LT
32.0094|34.8828:Ben Gurion Airport||IL
34.9756|138.3828:Shizuoka City|Shizuoka|JP
42.45|139.85:Setana|Hokkaido|JP
43.7178|142.0403:Fukagawa|Hokkaido|JP
43.8478|142.7703:Kamikawa|Hokkaido|JP
52.3333|4.9667:Diemen||NL
-2.1575|-79.8836:Jose Joaquin de Olmedo Airport, Guayaquil|Guayas|EC
43.051|129.4579:Yanji City, Yanbian Prefecture|Jilin|CN
44.0603|126.3363:Changyi District, Jilin City|Jilin|CN
36.8261|101.4437:Xining City|Qinghai|CN
-32.2383|147.0045:Sydney|New South Wales|AU
10.6333|103.5:Sihanoukville City|Sihanoukville|KH
23.3498|113.5364:Guangzhou City|Guangdong|CN
35.6257|111.1603:Xinjiang County, Yuncheng City|Shanxi|CN
35.6263|110.6982:Hejin City, Yuncheng City|Shanxi|CN
34.9165|117.3919:Zaozhuang City|Shandong|CN
37.2422|120.8051:Yantai City|Shandong|CN
36.0009|117.0385:Tai'an City|Shandong|CN
36.8483|118.2886:Linzi District, Zibo City|Shandong|CN
35.7653|140.3856:Narita Airport|Tokyo|JP
42.1001|123.1391:Shenyang City|Liaoning|CN
52.0117|4.3592:Delft||NL
51.6667|5.0333:Loon op Zand||NL
51.8387|4.9771:Gorinchem||NL
52.7|6.75:Dalen|Drenthe|NL
60.1886|24.9053:Helsinki and Uusimaa Hospital District||FI
64.1333|-21.9333:Reykjavik||IS
65.0114|-18.5786:||IS
43.7253|-79.387:Toronto|Ontario|CA
19.4333|-99.1333:Mexico City||MX
-1.4295|-78.7752:||EC
24.196|-102.729:||MX
14.75|-17.52:Almadies|Dakar|SN
56.8632|24.9278:||LV
24.2474|44.4901:||SA
43.847|-79.549:Vaughan|Ontario|CA
43.912|-79.425:Richmond Hill|Ontario|CA
44.052|-79.455:Newmarket|Ontario|CA
55.754|37.623:Moscow|Moscow City|RU
52.538|13.361:Mitte|Berlin|DE
33.327|44.3881:|Baghdad|IQ
31.9103|47.0351:|Maysan|IQ
36.4923|2.9197:|Blida|DZ
-41.9982|146.6359:|Tasmania|AU
32.0833|34.8167:Ramat Gan||IL
31.8|34.65:Ashdod||IL
32.0333|34.85:Or Yehuda||IL
56.7|-3.7333:Tayside|Scotland|GB
65.4043|15.0671:||NO
25.2844|51.1904:||QA
34.1617|9.5772:||TN
50.7635|-3.8074:Devon|England|GB
51.8261|-0.2147:Hertfordshire|England|GB
51.2193|0.7367:Kent|England|GB
31.2662|36.7958:||JO
42.67|-1.6475:|Navarra|ES
43.0447|-2.6169:|Pais Vasco|ES
43.1976|-4.0312:|Cantabria|ES
38.8275|-1.9801:Albacete|Castilla-La Mancha|ES
39.1993|-6.1504:|Extremadura|ES
40.8064|-6.065:Salamanca|Castilla y Leon|ES
51.0387|4.24:|Flanders|BE
50.8365|4.3674:|Brussels|BE
41.1621|-8.622:Porto||PT
23.0131|112.9444:Foshan City|Guangdong|CN
51.9239|4.3371:Rotterdam|South Holland|NL
33.2506|44.4828:Rusafa, Baghdad||IQ
42.5439|1.5752:||AD
50.6583|14.0417:Usti nad Labem|Usti nad Labem|CZ
64.1618|-21.6642:|Capital Region|IS
48.3|25.9333:Chernivtsi||UA
35.9208|74.3083:Gilgit|Gilgit-Baltistan|PK
33.1845|70.3917:|Federally Administered Tribal Area|PK
60.1097|24.4582:Helsinki, Uusimaa|Southern Finland|FI
33.5333|-7.5833:Casablanca|Casablanca-Settat|MA
33.9225|35.8929:||LB
27.7172|85.324:Kathmandu||NP
23.0011|115.5411:Shanwei City|Guangdong|CN
53.2071|-8.1496:||IE
-36.6|-71.75:San Javier|Maule|CL
-34.6119|-58.3647:Puerto Madero|Buenos Aires|AR
34.6951|50.9825:|Qom|IR
21.1|110.1654:Zhanjiang City|Guangdong|CN
35.5568|51.8769:|Tehran|IR
34.0917|49.6892:Arak|Markazi|IR
37.2808|49.5831:Rasht|Gilan|IR
22.521|113.3859:Zhongshan City|Guangdong|CN
34.577|49.9311:|Markazi|IR
36.3777|52.3664:|Mazandaran|IR
34.8722|48.5498:|Hamadan|IR
33.1893|52.4681:|Esfahan|IR
29.3143|53.1813:|Fars|IR
27.1204|56.2155:|Hormozgan|IR
35.506|58.875:|Razavi Khorasan|IR
30.812|50.732:|Kohgiluyeh and Buyer Ahmad|IR
31.4962|48.9673:|Khuzestan|IR
33.4856|48.404:|Lorestan|IR
34.457|46.6323:|Kermanshah|IR
38.455|48.0449:|Ardebil|IR
35.9491|50.8178:|Alborz|IR
35.4795|54.6613:|Semnan|IR
27.8416|60.6835:|Sistan and Baluchestan|IR
2.0506|103.3899:|Johor|MY
32.5838|55.611:|Yazd|IR
37.7428|45.2755:|West Azarbaijan|IR
37.9783|46.5903:|East Azarbaijan|IR
35.7216|46.9609:|Kordestan|IR
13.7666|100.5363:Bangkok|Bangkok Metropolis|TH
30.0965|122.1883:Zhoushan City|Zhejiang|CN
36.0954|49.7216:|Qazvin|IR
37.2994|55.0646:|Golestan|IR
49.25|-123.1:Vancouver|British Columbia|CA
33.1899|46.8354:|Ilam|IR
32.3761|59.6102:|South Khorasan|IR
34.2897|115.6977:Shangqiu City|Henan|CN
34.2936|112.0323:Luoyang City|Henan|CN
34.6068|114.5375:Kaifeng City|Henan|CN
35.7231|114.3093:Hebi City|Henan|CN
34.0727|113.7089:Xuchang City|Henan|CN
29.3734|106.7477:Banan District|Chongqing|CN
29.9572|107.1356:Changshou District|Chongqing|CN
29.4151|106.4452:Dadukou District|Chongqing|CN
30.9567|109.5958:Dadukou District|Chongqing|CN
30.2598|107.4326:Dianjiang County|Chongqing|CN
